headlines,text
Turkish Prez calls Israeli PM 'terrorist' over Gaza killings,"Turkish President Recep Tayyip ErdoÄan called Israeli Prime Minister Benjamin Netanyahu a ""terrorist"" after Israel Defence Forces (IDF) killed 15 Palestinians during a protest on the Gaza border. Calling Israel a terrorist state, ErdoÄan said, ""You have no one that likes you in the world."" Netanyahu responded by saying that ""butcher"" ErdoÄan should not lecture Israel about morality and values."
"Malaysia passes fake news bill, sets jail of up to 6 years","The Malaysian Parliament on Monday passed the 'Anti-Fake News 2018' bill prohibiting the spread of fake news. The new law sets out fines of up to 500,000 ringgit (over â¹84 lakh) and a maximum six years in jail. Critics had protested against the law which they said was aimed at curbing dissent and free speech ahead of a general election."
UK MPs launch #PayMeToo campaign to fight gender pay gap,"Female MPs in the UK have launched the #PayMeToo campaign to fight gender pay gap in the country. The campaign aims to advise women on how to tackle the gender pay gap at work, including holding employers accountable for the inequality in pay. nThis follows the #MeToo campaign that aimed to highlight prevalence of sexual harassment of women at workplace."
Bahrain discovers its biggest oil field in 90 years,"Bahrain has discovered its biggest oil field since it started producing crude nearly 90 years ago, the state media announced. The field was discovered in the Khaleej al-Bahrain basin and the new resource is believed to be much bigger than Bahrain's current reserves. Bahrain currently pumps around 45,000 barrels of oil a day from its Bahrain Field."
There is a museum inside a retired Indian Navy aircraft,"There is a museum inside the TU-142M aircraft of the Indian Navy in Visakhapatnam. The aircraft had served the armed forces for 29 years before it was decommissioned and converted into a museum. The museum displays equipment including a propeller, an engine, a survival kit, an anti-submarine missile and a data recorder. "
"Mushroom coffee, tea being sold in cafes","Mushrooms are being used as ingredients in coffee, milkshakes and tea. While a company named Four Sigmatic serves mushroom coffee, a cafe in Los Angeles has introduced a 'shroom shake' or a lemon juice tea with mushrooms in it. Interestingly, mushroom coffee is often made using chaga mushroom and reishi, which is used in traditional Chinese medicine. "
CBI files â¹19-crore fraud case over loans given by UCO Bank,"The CBI has registered a fraud case over loans worth â¹19-crore that were sanctioned by UCO Bank to 18 fake borrowers. The agency named five persons, including the former manager of UCO Bank's Jayanagar branch in Bengaluru, KR Saroja. She allegedly sanctioned the loans at concessional rates of interest by colluding with a middleman who submitted fabricated documents of borrowers."
"Indian firms raised over â¹84,300 crore via IPOs in 2017-18","Indian companies raised over â¹84,300 crore through Initial Public Offerings (IPOs) in 2017-18, according to a study by PRIME Database. In comparison, the amount raised through the IPO route by companies stood at â¹29,050 crore during the previous fiscal. As per the report, the largest initial share sale was from state-run reinsurer General Insurance Corporation of India for â¹11,257 crore."
Amul Dairy MD quits amid allegations of â¹450-crore fraud,"K Rathnam has stepped down as the MD of the Kaira District Co-operative Milk Producers' Union, popularly known as Amul Dairy, amid allegations of â¹450-crore corruption. It is one of the 18 milk unions that form the federation which markets milk products under the ""Amul"" brand. However, the federation's Chairman Ramsinh Parmar said Rathnam quit because of family reasons. "
John ends contract for Parmanu with KriArj over film's delay,John Abraham's production house John Abraham Entertainment has announced that they are terminating their contract with KriArj Entertainment for the film 'Parmanu: The Story of Pokhran' over delay in its release. The actor's production house stated that delay in payments and non-payments by KriArj caused delays in the post production. The film's release has been postponed multiple times already.
Katrina Kaif to star in Salman Khan's 'Bharat': Report,"As per reports, the makers of Salman Khan starrer 'Bharat' are set to cast Katrina Kaif for the female lead role. Earlier, there were reports of Priyanka Chopra starring opposite Salman in the film. The Ali Abbas Zafar directorial is an official adaptation of 2014 South Korean film 'Ode to My Father' and is scheduled to release on Eid 2019. "
Started receiving hate mails when I was 21: Sunny Leone,"Sunny Leone has revealed that many people had the misconception that she was criticised when she decided to come to India while adding, ""I started getting hate mails and criticism when I was around 21 years old."" She added, ""It has nothing to do with the country, but society in general... I was vulnerable and broken from within emotionally."""
Chris Gayle does Bhangra on Punjabi music,"Chris Gayle, who will represent Kings XI Punjab in the 11th season of the Indian Premier League, broke into Bhangra on Punjabi music and posted the video on Instagram. Earlier after getting picked by Kings XI Punjab at the IPL 2018 auction, Gayle had celebrated dismissing a batsman during a nets session with a Bhangra move."
