headlines,text
Climate change could lower Amazon forest cover by 50%: Study,"Negative synergies between deforestation, climate change, and use of fire indicate a ""tipping point"" for the Amazon rainforests to flip to non-forest ecosystems if the deforested area increases by over 20%, according to a research in the journal Science. There's a risk that more than 50% of the Amazon becomes a ""degraded plain"" due to continuing global warming, scientists feared."
IAS aspirant commits suicide after failing qualifying exam,"An Indian Administrative Service (IAS) aspirant has allegedly committed suicide in Delhi's Ber Sarai area after he failed the qualifying exam. According to the suicide note recovered, the deceased was depressed after having failed the examination and decided to hang himself. The police have launched an investigation into the incident and the deceased's body has been sent for postmortem."
22-year-old man's sister films him raping 16-year-old girl,"A 22-year-old man allegedly raped a 16-year-old girl on Monday while his sister filmed the act in Uttar Pradesh's Muzaffarnagar. The allegation was made by the sister's former roommate, who also claimed the accused's family had tried to force the victim into prostitution, police said. The two former roommates have filed a series of cases against each other, police added. "
"If caste politics wins, development will be defeated: Yogi","Addressing party workers in Uttar Pradesh's Gorakhpur, state Chief Minister Yogi Adityanath on Monday said that if caste-based politics wins, development will be defeated. Adding that casteism is no solution to any problem, the Chief Minister said, ""Development is ensured when people of the same ideology work at district level, state level and central level."""
25-year-old man held for raping 3-year-old in Himachal,"A 25-year-old man has been arrested in Himachal Pradesh's Kangra district for allegedly raping a 3-year-old girl on Monday. The girl was admitted to a hospital and was discharged after treatment and medical examination. The accused, who was known to the victim's family, has been booked under IPC  Section 376 (rape) and Protection of Children from Sexual Offences Act."
"Delhi gets street lights with CCTV, WiFi, pollution monitors","The New Delhi Municipal Council has started replacing standard street lights with 'smart poles' equipped with CCTV cameras, WiFi access points, and pollution monitors. The poles, which also have smart LEDs, will be operational by the end of March. The NDMC is aiming to install a total of 55 such poles, of which 32 have been installed, an official said."
"Improve Doordarshan content, get more ads: Smriti Irani","Information and Broadcasting Minister Smriti Irani on Monday said public broadcaster Doordarshan should create quality content and improve its revenue generation through advertisements ""to ease the burden on taxpayers"". She also stressed on the need to develop regional language content for Doordarshan for better and effective communication to people in all the parts of the country."
US urges Russia to use 'influence' to stop Syria offensive,"The US on Monday urged Russia to use its ""influence"" to secure an ""immediate"" full-fledged halt to the offensive in Syria's Eastern Ghouta. ""#Russia has the influence to stop these operations if it chooses to live up to its obligations under the #UNSC ceasefire,"" US State Department spokesperson Heather Nauert tweeted. The UNSC approved a 30-day ceasefire resolution in Syria."
Digital design startup Lollypop raises funds,"Bengaluru-based digital design startup Lollypop has raised an undisclosed amount in angel funding from Devi Shetty, Founder of hospital chain Narayana Health. The funding amount will be used for expanding to multiple cities, the startup said in a statement. Founded in 2013 by Anil Reddy, Lollypop is a design studio which helps entrepreneurs craft digital products like apps and websites."
"PNB reveals additional â¹1,300-crore fraud in Nirav Modi case","PNB on Monday said the amount of fraudulent transactions, involving Nirav Modi and Mehul Choksi, could be over â¹1,300 crore more than the current estimate of â¹11,400 crore. The amount of over â¹12,700 crore relating to the faulty transactions, which were carried out using fraudulent Letters of Undertaking to get overseas credit, is nearly 10 times PNB's 2016-17 net profit."
50 Cent admits he never owned any Bitcoins,"American rapper 50 Cent has admitted he ""never owned, and does not now own, a bitcoin account or any bitcoin."" He added ""the limited bitcoin transactions"" that occurred earlier were converted to US Dollars based upon the then-existing exchange rate. It was earlier falsely reported that 50 Cent earned 700 Bitcoins in 2014, now worth over $7 million."
5-foot boxer only 1 win away from Mayweather's 50-0 record,"Thailand's Wanheng Menayothin, who is known as the 'dwarf giant', is just one win away from equalling American former boxing champion Floyd Mayweather's undefeated 50-0 win-loss record. The 32-year-old Thai boxer's 50th bout will take place in April or May this year. Wanheng, who measures 5 feet 2 inches in height and weighs 47.6 kg, has registered 17 knockout victories."
Facebook to pay $35 million to settle lawsuit over its IPO,"Facebook has agreed to pay $35 million to settle claims that its officers and directors misled investors prior to the company's Initial Public Offering (IPO) in 2012. However, the social media giant didn't admit wrongdoing as part of the settlement. ""Resolving this case is in the best interests of the company and our shareholders,"" Facebook said in a statement."
AI-enabled smartphone drives Porsche car,"Chinese smartphone maker Huawei claimed that its Mate 10 Pro phone has become the first artificial intelligence (AI) enabled phone to drive a car. It first allowed a Porsche car to be robotically controlled and then mounted a camera atop the car, which was tethered to the smartphone. The smartphone then recognised objects to instruct the car what to do."
Apple confirms it uses Google Cloud for its iCloud services,"In its iOS 11 Security guide, Apple has revealed that it is using Google's Cloud Platform to store user information for its iCloud services. Apple had previously used remote data storage systems provided by Amazon Web Services as well as Microsoft's Azure. However, it is not confirmed as to when the technology giant switched to Google's service."
