headlines,text
Audi car catches fire during testing,"An Audi A7 testing vehicle caught fire this week while it was being tested in Austria. Photos of the burning car show that it was pulling a trailer, reportedly as part of a capability test. According to reports, the car's driver tried to put out the flames with a fire extinguisher, but the car was ""destroyed"" in 15-20 minutes."
2 jawans martyred as militants attack Army convoy in J&K,"An Army convoy was attacked by Hizbul Mujahideen militants on Jammu-Srinagar National Highway in Anantnag district on Saturday, resulting in the martyrdom of two soldiers and injuries to four others. Militants opened indiscriminate firing on the Army convoy, which was going to Srinagar. The area was later cordoned off and traffic on the highway was stopped."
"Inshorts is looking to hire graphic designers, illustrators","Inshorts is looking to hire graphic designers and illustrators as part of its Design team. The role will include designing high quality illustrations, graphics and visual experiences. Candidates applying for the role are expected to innovate and come up with new ideas for the visual representation of content. Interested candidates can send their CVs and portfolios at openings@inshorts.com."
No. of Muslims clearing UPSC 2016 highest since 1947: Report,"The number of Muslims clearing UPSC 2016 exams, whose result was announced recently on May 31, was reported to be highest since Independence. With 50 Muslims among the total 1,099 candidates who have cleared the examination, about 10% of the top 100 candidates hailed from the community constituting 4.5% representation in the civil services."
Chinese malware 'Fireball' hits 25 crore computers globally,"A Chinese malware named 'Fireball' has hit 25 crore computers worldwide, infecting them with malicious code designed to change the default search engine. The malware further tracks the infected computer's web traffic on behalf of a Beijing-based digital marketing firm called Rafotech. The malware also has the ability to remotely run any code on the victim's machine."
Nawazuddin shares his 1st look poster from Munna Michael,"Actor Nawazuddin Siddiqui has shared his first look poster from the upcoming film 'Munna Michael'. The caption alongside the poster read, ""Ab Delhi ka Don bhi dance karega!"" Described as India's first action-dance movie, the film will also star actors Tiger Shroff and Nidhhi Agerwal. It is scheduled to release on July 21."
Users slam Apple after executive tells Rihanna to 'sit down',"Twitter users on Friday threatened to cancel their Apple Music subscription after Apple Senior Vice President Eddy Cue appeared to tell singer Rihanna to sit down during an NBA match. The video of the incident shows Rihanna cheering a team as Cue seems to tell her to get back. However, Cue later claimed that he was talking to someone else."
"Love Lady Gaga's fashion sense, mine not that crazy: Ranveer","Actor Ranveer Singh has said that he loves singer Lady Gaga's outrageous fashion sense, and his isn't that crazy. He added, ""For every post-apocalyptic outfit I wear, I also have very normal clothes."" Ranveer further said that he wears normal clothes all the time but the rare times when he wears whimsical outfits are the ones that get noticed. "
Mahindra invites Elon Musk to make electric cars in India,"Mahindra Group's Executive Chairman Anand Mahindra invited Tesla Co-founder and CEO Elon Musk to make electric cars in India on Friday. Mahindra responded to Musk's tweet in which he shared a report on India's aim to sell only electric vehicles by 2030. Responding to Mahindra's tweet, Musk replied, ""Good point""."
Android creator's startup accused of trademark infringement,"Mobile accessory maker Spigen has accused Android Co-founder Andy Rubin's new startup Essential Products of infringing upon its existing trademark. Spigen has trademarked the name 'Essential' for accessories like chargers and Bluetooth headphones. Spigen claims that it has sent a cease-and-desist letter to Essential Products, and that Rubin's startup has had its trademark attempt rejected twice."
Airbnb hosts reject disabled guests more often: Study,"A new study by researchers has found that Airbnb hosts reject guests with disabilities more often than the ones who do not have any. Guests who didn't disclose a disability received pre-approval from an Airbnb host 74.5% of the time against 60.9% approval for dwarfism, 49.7% approval for blindness, and just 43.4% for cerebral palsy."
T-rex fossil proves 'Jurassic Park' will never exist: Study,"UK-based scientists debunked other researchers' claim of bringing dinosaurs to life from fossilised DNA after re-analysing protein samples from a 68-million-year-old Tyrannosaurus rex bone. The analysis found the proteins retrieved from the bone were ""contaminants"" of ostriches. Scientists said a real-life ""Jurassic park"" would never exist as oldest verified samples were not from the dinosaur era."
Kathy Griffin blames misogyny for Trump photo backlash ,"US comedian Kathy Griffin has blamed misogyny for the intense backlash she received for the photo shoot in which she appeared holding a fake bloodied head resembling President Donald Trump. ""What's happening to me has never happened, ever in the history of this great country, a sitting president of the United States is trying to ruin my life,"" Griffin added."
"US praises China on N Korea, slams it for South China Sea","US Defence Secretary James Mattis on Saturday praised China for its renewed commitment towards North Korea's denuclearisation after it agreed to a UN resolution expanding sanctions against the isolated nation. However, Mattis added that the US will not accept China's militarisation of man-made islands in the South China Sea saying that such actions undermine regional stability."
North Korea a 'clear and present danger' to world: US,"Speaking at an international security conference in Singapore, US Defence Secretary James Mattis branded North Korea as a ""clear and present danger"" to the world in the wake of its recent missile tests. Adding that the US is developing its missile defence system mainly with North Korea in mind, Mattis called for international cooperation to denuclearise North Korea."
UN Security Council expands sanctions against North Korea,"The UN Security Council has unanimously voted to expand sanctions against North Korea in response to its repeated missile tests this year. The measures impose a travel ban and asset freeze on North Korean officials and state entities that deal with the country's nuclear program. It's a clear message to North Korea, stop firing missiles or face consequences, US said."
"2,500 kg gigantic hands come up in Venice canal","A sculpture of enormous hands emerging from a canal has come up in Venice, Italy. The white hands weigh an estimated 2,500 kilogrammes each and are 9 metres high. The hand sculpture, created by artist Lorenzo Quinn using recycled materials, is named 'Support' and aimed at raising awareness of global warming. "
